window_id,window,name,trades,win_rate,net_r,pnl_usd,roi_pct,max_dd_pct,status,failures
1,W01,Late 2023 Fed Higher-for-Longer Pause,46,41.30434782608695,-5.619118119115418,-235.34603722005377,-4.706920744401075,4.706920744401032,FAIL,ROI (-4.71%) < Target (+10.00%); Net R (-5.62R) < Target (+2.50R)
2,W02,Q4 2023 Year-End Soft Landing Rally,21,33.33333333333333,-5.784310315017818,-229.02022814758513,-4.580404562951703,4.580404562951662,FAIL,ROI (-4.58%) < Target (+10.00%); Win Rate (33.3%) < Target (40.0%); Net R (-5.78R) < Target (+2.50R)
3,W03,Q1 2024 Global Disinflation Surge,24,50.0,-2.1933396133066956,-74.165192413276,-1.48330384826552,4.4810699489865895,FAIL,ROI (-1.48%) < Target (+10.00%); Net R (-2.19R) < Target (+2.50R)
4,W04,Early 2024 Tech & Index Expansion,15,40.0,-4.1467741935481115,-90.61792258062788,-1.8123584516125575,4.4339269670527015,FAIL,ROI (-1.81%) < Target (+10.00%); Net R (-4.15R) < Target (+2.50R)
5,W05,Spring 2024 Geopolitical Energy Spike,36,44.44444444444444,-5.223739408131582,-234.73383289828115,-4.694676657965623,4.826529198577861,FAIL,ROI (-4.69%) < Target (+10.00%); Net R (-5.22R) < Target (+2.50R)
6,W06,ECB Rate Cut Pivot & Dollar Strength,15,26.666666666666668,-5.012987769365278,-141.24270611532273,-2.824854122306455,4.480068884290196,FAIL,ROI (-2.82%) < Target (+10.00%); Win Rate (26.7%) < Target (40.0%); Net R (-5.01R) < Target (+2.50R)
7,W07,Mid-2024 High-Beta Equity Distribution,20,40.0,-2.872086669402734,-39.19342448100274,-0.7838684896200548,4.376998397823442,FAIL,ROI (-0.78%) < Target (+10.00%); Net R (-2.87R) < Target (+2.50R)
8,W08,August 2024 Global Carry Trade Flash Unwind,55,47.27272727272727,-7.151971220081533,-236.5898193800828,-4.731796387601656,4.731796387601643,FAIL,ROI (-4.73%) < Target (+10.00%); Net R (-7.15R) < Target (+2.50R)
9,W09,Fed 50bps Jumbo Rate Cut Ignition,26,38.46153846153847,-6.649873311599619,-239.19184014814545,-4.783836802962909,4.785677046617861,FAIL,ROI (-4.78%) < Target (+10.00%); Win Rate (38.5%) < Target (40.0%); Net R (-6.65R) < Target (+2.50R)
10,W10,US Presidential Election Mega Breakout,90,57.77777777777777,11.051072349909639,230.59078352400508,4.611815670480102,4.367284726338749,FAIL,ROI (+4.61%) < Target (+10.00%)
11,W11,Year-End Cross-Currency Flow Rebalancing,36,44.44444444444444,-5.197968098112374,-150.42102612541981,-3.008420522508396,4.653348006776178,FAIL,ROI (-3.01%) < Target (+10.00%); Net R (-5.20R) < Target (+2.50R)
12,W12,Post-Inauguration Trade Policy Realignment,28,46.42857142857143,-1.5315289271039358,-66.5468125996322,-1.330936251992644,4.397482600111435,FAIL,ROI (-1.33%) < Target (+10.00%); Net R (-1.53R) < Target (+2.50R)
13,W13,Spring 2025 Precious Metals All-Time High,13,38.46153846153847,-7.014569398889469,-185.69179508168966,-3.7138359016337934,4.4670179322555095,FAIL,ROI (-3.71%) < Target (+10.00%); Win Rate (38.5%) < Target (40.0%); Trades (13) < Target (15); Net R (-7.01R) < Target (+2.50R)
14,W14,Late-Cycle Yield Curve Steepening,30,43.333333333333336,-5.787132370079543,-150.61335505601167,-3.0122671011202335,4.522082300043639,FAIL,ROI (-3.01%) < Target (+10.00%); Net R (-5.79R) < Target (+2.50R)
15,W15,European Macro Slowdown & CNH Divergence,25,48.0,-1.5693746375425044,-3.6295448498828584,-0.07259089699765717,4.309684647130386,FAIL,ROI (-0.07%) < Target (+10.00%); Net R (-1.57R) < Target (+2.50R)
16,W16,Late-Summer Commodity Volatility Expansion,28,35.714285714285715,-4.8725705635899885,-230.97345066286954,-4.61946901325739,4.61946901325733,FAIL,ROI (-4.62%) < Target (+10.00%); Win Rate (35.7%) < Target (40.0%); Net R (-4.87R) < Target (+2.50R)
17,W17,Autumn 2025 Global Liquidity Injection,36,47.22222222222222,-2.8267293417107373,-114.95255799199367,-2.2990511598398733,4.606803372648685,FAIL,ROI (-2.30%) < Target (+10.00%); Net R (-2.83R) < Target (+2.50R)
18,W18,Q4 2025 Industrial Metals & Indices Momentum,23,30.434782608695656,-7.985544128370023,-228.11098601551922,-4.5622197203103845,4.562219720310331,FAIL,ROI (-4.56%) < Target (+10.00%); Win Rate (30.4%) < Target (40.0%); Net R (-7.99R) < Target (+2.50R)
19,W19,Q1 2026 New Year Cross-Asset Range Shift,44,43.18181818181818,5.2076895638373415,4.154793752732836,0.08309587505465672,4.5598552534852015,FAIL,ROI (+0.08%) < Target (+10.00%)
20,W20,March 2026 Modern Microstructure Shock,40,47.5,-4.546953891772638,-238.98976996890877,-4.779795399378176,4.779795399378199,FAIL,ROI (-4.78%) < Target (+10.00%); Net R (-4.55R) < Target (+2.50R)
