window_id,window,name,trades,win_rate,net_r,pnl_usd,roi_pct,max_dd_pct,status,failures
1,W01,Late 2023 Fed Higher-for-Longer Pause,70,47.14285714285714,-2.482611678754331,-235.8331489602299,-4.716662979204598,4.716662979204484,FAIL,ROI (-4.72%) < Target (+10.00%); Net R (-2.48R) < Target (+2.50R)
2,W02,Q4 2023 Year-End Soft Landing Rally,23,34.78260869565217,-7.019718852319969,-236.42743514437896,-4.728548702887579,4.728548702887529,FAIL,ROI (-4.73%) < Target (+10.00%); Win Rate (34.8%) < Target (40.0%); Net R (-7.02R) < Target (+2.50R)
3,W03,Q1 2024 Global Disinflation Surge,27,51.85185185185185,-0.7583514659781261,-70.38408884380871,-1.4076817768761742,4.407748982800036,FAIL,ROI (-1.41%) < Target (+10.00%); Net R (-0.76R) < Target (+2.50R)
4,W04,Early 2024 Tech & Index Expansion,27,37.03703703703704,-3.9203074062456826,-106.51385016477428,-2.1302770032954856,4.590282982975749,FAIL,ROI (-2.13%) < Target (+10.00%); Win Rate (37.0%) < Target (40.0%); Net R (-3.92R) < Target (+2.50R)
5,W05,Spring 2024 Geopolitical Energy Spike,30,33.33333333333333,-6.171263523549154,-222.3862133559533,-4.4477242671190655,4.5830019235702055,FAIL,ROI (-4.45%) < Target (+10.00%); Win Rate (33.3%) < Target (40.0%); Net R (-6.17R) < Target (+2.50R)
6,W06,ECB Rate Cut Pivot & Dollar Strength,17,29.411764705882355,-4.181861093618965,-140.8268850262051,-2.816537700524102,4.567126611617079,FAIL,ROI (-2.82%) < Target (+10.00%); Win Rate (29.4%) < Target (40.0%); Net R (-4.18R) < Target (+2.50R)
7,W07,Mid-2024 High-Beta Equity Distribution,22,40.909090909090914,-3.2320866694026975,-45.15982448100213,-0.9031964896200426,4.492004913008824,FAIL,ROI (-0.90%) < Target (+10.00%); Net R (-3.23R) < Target (+2.50R)
8,W08,August 2024 Global Carry Trade Flash Unwind,22,31.818181818181817,-5.356855362412059,-225.49615473317928,-4.509923094663586,4.509923094663573,FAIL,ROI (-4.51%) < Target (+10.00%); Win Rate (31.8%) < Target (40.0%); Net R (-5.36R) < Target (+2.50R)
9,W09,Fed 50bps Jumbo Rate Cut Ignition,22,36.36363636363637,-6.979873311599859,-224.07799596475502,-4.4815599192951,4.745310912926467,FAIL,ROI (-4.48%) < Target (+10.00%); Win Rate (36.4%) < Target (40.0%); Net R (-6.98R) < Target (+2.50R)
10,W10,US Presidential Election Mega Breakout,213,47.88732394366197,5.058767402957589,599.7347575099457,11.994695150198913,3.9058041299605195,PASS,
11,W11,Year-End Cross-Currency Flow Rebalancing,10,20.0,-7.955462184873912,-225.27012605041847,-4.505402521008369,4.505402521008364,FAIL,ROI (-4.51%) < Target (+10.00%); Win Rate (20.0%) < Target (40.0%); Trades (10) < Target (15); Net R (-7.96R) < Target (+2.50R)
12,W12,Post-Inauguration Trade Policy Realignment,22,45.45454545454545,-3.135896397516328,-70.68447586143554,-1.4136895172287107,4.477663967797595,FAIL,ROI (-1.41%) < Target (+10.00%); Net R (-3.14R) < Target (+2.50R)
13,W13,Spring 2025 Precious Metals All-Time High,13,38.46153846153847,-7.014569398889469,-185.69179508168966,-3.7138359016337934,4.4670179322555095,FAIL,ROI (-3.71%) < Target (+10.00%); Win Rate (38.5%) < Target (40.0%); Trades (13) < Target (15); Net R (-7.01R) < Target (+2.50R)
14,W14,Late-Cycle Yield Curve Steepening,36,44.44444444444444,-5.898560433130506,-154.16818098513338,-3.0833636197026673,4.592072053872021,FAIL,ROI (-3.08%) < Target (+10.00%); Net R (-5.90R) < Target (+2.50R)
15,W15,European Macro Slowdown & CNH Divergence,24,45.83333333333333,-1.6032805680127056,-0.5501579378129478,-0.011003158756258955,4.333121085643451,FAIL,ROI (-0.01%) < Target (+10.00%); Net R (-1.60R) < Target (+2.50R)
16,W16,Late-Summer Commodity Volatility Expansion,17,23.52941176470588,-5.8576284555178315,-225.35758252674034,-4.507151650534807,4.507151650534761,FAIL,ROI (-4.51%) < Target (+10.00%); Win Rate (23.5%) < Target (40.0%); Net R (-5.86R) < Target (+2.50R)
17,W17,Autumn 2025 Global Liquidity Injection,52,44.230769230769226,-4.945421250118806,-166.73806159617104,-3.3347612319234208,4.6886776284752605,FAIL,ROI (-3.33%) < Target (+10.00%); Net R (-4.95R) < Target (+2.50R)
18,W18,Q4 2025 Industrial Metals & Indices Momentum,95,50.526315789473685,2.7789233537641715,-219.9511435941895,-4.39902287188379,4.762773011032014,FAIL,ROI (-4.40%) < Target (+10.00%)
19,W19,Q1 2026 New Year Cross-Asset Range Shift,30,33.33333333333333,-5.839908015602123,-239.12594760397172,-4.7825189520794344,4.782518952079409,FAIL,ROI (-4.78%) < Target (+10.00%); Win Rate (33.3%) < Target (40.0%); Net R (-5.84R) < Target (+2.50R)
20,W20,March 2026 Modern Microstructure Shock,27,29.629629629629626,-7.365425200927637,-241.09351581530987,-4.821870316306198,4.8218703163061765,FAIL,ROI (-4.82%) < Target (+10.00%); Win Rate (29.6%) < Target (40.0%); Net R (-7.37R) < Target (+2.50R)
