window_id,window,name,trades,win_rate,net_r,pnl_usd,roi_pct,max_dd_pct,status,failures
1,W01,Late 2023 Fed Higher-for-Longer Pause,13,76.92307692307693,10.169599999999999,614.8020000000001,12.296040000000003,1.2541429876362107,FAIL,Trades (13) < Target (15)
2,W02,Q4 2023 Year-End Soft Landing Rally,15,60.0,-2.8227,-143.14865,-2.8629729999999998,3.231827151222682,FAIL,ROI (-2.86%) < Target (+10.00%); Net R (-2.82R) < Target (+2.50R)
3,W03,Q1 2024 Global Disinflation Surge,12,58.333333333333336,-1.5084,-71.085,-1.4217,2.732605177993521,FAIL,ROI (-1.42%) < Target (+10.00%); Trades (12) < Target (15); Net R (-1.51R) < Target (+2.50R)
4,W04,Early 2024 Tech & Index Expansion,11,27.27272727272727,-3.7300000000000004,-48.21380000000005,-0.964276000000001,4.550872418020456,FAIL,ROI (-0.96%) < Target (+10.00%); Win Rate (27.3%) < Target (40.0%); Trades (11) < Target (15); Net R (-3.73R) < Target (+2.50R)
5,W05,Spring 2024 Geopolitical Energy Spike,20,60.0,-5.5,-136.328,-2.72656,4.160321589028079,FAIL,ROI (-2.73%) < Target (+10.00%); Net R (-5.50R) < Target (+2.50R)
6,W06,ECB Rate Cut Pivot & Dollar Strength,24,58.333333333333336,2.079999999999999,-12.684999999999974,-0.2536999999999995,3.224607766185847,FAIL,ROI (-0.25%) < Target (+10.00%); Net R (+2.08R) < Target (+2.50R)
7,W07,Mid-2024 High-Beta Equity Distribution,16,87.5,6.8637,380.8684999999999,7.617369999999998,1.3297227734710053,FAIL,ROI (+7.62%) < Target (+10.00%)
8,W08,August 2024 Global Carry Trade Flash Unwind,15,53.333333333333336,-1.3757000000000004,-141.988,-2.83976,2.845569834923858,FAIL,ROI (-2.84%) < Target (+10.00%); Net R (-1.38R) < Target (+2.50R)
9,W09,Fed 50bps Jumbo Rate Cut Ignition,24,62.5,-2.4807000000000006,-99.99525,-1.999905,2.8332074132241183,FAIL,ROI (-2.00%) < Target (+10.00%); Net R (-2.48R) < Target (+2.50R)
10,W10,US Presidential Election Mega Breakout,32,78.125,8.5537,505.5109999999999,10.110219999999998,2.3005630624003115,PASS,
11,W11,Year-End Cross-Currency Flow Rebalancing,36,72.22222222222221,10.124099999999999,363.3277499999999,7.2665549999999985,2.956536937448256,FAIL,ROI (+7.27%) < Target (+10.00%)
12,W12,Post-Inauguration Trade Policy Realignment,19,84.21052631578947,12.129999999999999,590.2309999999999,11.804619999999998,1.3515957418154387,PASS,
13,W13,Spring 2025 Precious Metals All-Time High,21,85.71428571428571,12.370000000000003,581.837,11.63674,2.186329387439584,PASS,
14,W14,Late-Cycle Yield Curve Steepening,31,83.87096774193549,25.602899999999998,672.532,13.45064,2.459300000000003,PASS,
15,W15,European Macro Slowdown & CNH Divergence,35,60.0,4.091799999999998,308.0777,6.161554,4.098107211976902,FAIL,ROI (+6.16%) < Target (+10.00%)
16,W16,Late-Summer Commodity Volatility Expansion,32,78.125,7.089999999999998,429.47499999999997,8.5895,2.2787582270371085,FAIL,ROI (+8.59%) < Target (+10.00%)
17,W17,Autumn 2025 Global Liquidity Injection,35,85.71428571428571,10.627000000000002,527.80975,10.556195,1.3467881789680125,PASS,
18,W18,Q4 2025 Industrial Metals & Indices Momentum,46,86.95652173913044,17.9792,597.12175,11.942435,1.3560083647410113,PASS,
19,W19,Q1 2026 New Year Cross-Asset Range Shift,33,78.78787878787878,11.8336,508.0582999999999,10.161165999999998,3.7340647347629026,PASS,
20,W20,March 2026 Modern Microstructure Shock,17,82.35294117647058,6.99,367.912,7.3582399999999994,1.3593421783839674,FAIL,ROI (+7.36%) < Target (+10.00%)
