window_id,window,name,trades,win_rate,net_r,pnl_usd,roi_pct,max_dd_pct,status,failures
1,W01,Late 2023 Fed Higher-for-Longer Pause,70,51.42857142857142,-20.463100000000008,-145.05360999999996,-2.9010721999999993,3.332931877727908,FAIL,ROI (-2.90%) < Target (+10.00%); Net R (-20.46R) < Target (+2.50R)
2,W02,Q4 2023 Year-End Soft Landing Rally,52,53.84615384615385,-7.397899999999999,-76.92534999999997,-1.5385069999999994,2.069417394669332,FAIL,ROI (-1.54%) < Target (+10.00%); Net R (-7.40R) < Target (+2.50R)
3,W03,Q1 2024 Global Disinflation Surge,52,57.692307692307686,-1.2052000000000016,-12.467999999999966,-0.24935999999999933,1.614939422864823,FAIL,ROI (-0.25%) < Target (+10.00%); Net R (-1.21R) < Target (+2.50R)
4,W04,Early 2024 Tech & Index Expansion,37,54.054054054054056,-6.626099999999999,-55.99369999999999,-1.1198739999999998,2.1302034834001806,FAIL,ROI (-1.12%) < Target (+10.00%); Net R (-6.63R) < Target (+2.50R)
5,W05,Spring 2024 Geopolitical Energy Spike,40,65.0,1.0914,10.594000000000023,0.21188000000000046,0.9211821426882525,FAIL,ROI (+0.21%) < Target (+10.00%); Net R (+1.09R) < Target (+2.50R)
6,W06,ECB Rate Cut Pivot & Dollar Strength,54,42.592592592592595,-21.109800000000003,-149.65903000000003,-2.9931806000000005,3.295358109934217,FAIL,ROI (-2.99%) < Target (+10.00%); Net R (-21.11R) < Target (+2.50R)
7,W07,Mid-2024 High-Beta Equity Distribution,90,51.11111111111111,-11.527400000000002,-100.0667,-2.001334,2.357681442472079,FAIL,ROI (-2.00%) < Target (+10.00%); Net R (-11.53R) < Target (+2.50R)
8,W08,August 2024 Global Carry Trade Flash Unwind,105,50.476190476190474,-24.525100000000002,-169.79638,-3.3959276,3.5054479999999786,FAIL,ROI (-3.40%) < Target (+10.00%); Net R (-24.53R) < Target (+2.50R)
9,W09,Fed 50bps Jumbo Rate Cut Ignition,86,61.627906976744185,3.503400000000001,10.152650000000026,0.2030530000000005,2.1683782175671187,FAIL,ROI (+0.20%) < Target (+10.00%)
10,W10,US Presidential Election Mega Breakout,91,59.34065934065934,-13.1926,-104.31885000000001,-2.0863770000000006,2.9143435458094635,FAIL,ROI (-2.09%) < Target (+10.00%); Net R (-13.19R) < Target (+2.50R)
11,W11,Year-End Cross-Currency Flow Rebalancing,81,49.382716049382715,-15.472800000000003,-138.21749,-2.7643497999999997,3.077191999999977,FAIL,ROI (-2.76%) < Target (+10.00%); Net R (-15.47R) < Target (+2.50R)
12,W12,Post-Inauguration Trade Policy Realignment,82,51.21951219512195,-12.3214,-81.8193,-1.6363860000000001,3.0486186019958965,FAIL,ROI (-1.64%) < Target (+10.00%); Net R (-12.32R) < Target (+2.50R)
13,W13,Spring 2025 Precious Metals All-Time High,80,58.75,0.6825000000000001,6.185000000000038,0.12370000000000077,1.6517650604769434,FAIL,ROI (+0.12%) < Target (+10.00%); Net R (+0.68R) < Target (+2.50R)
14,W14,Late-Cycle Yield Curve Steepening,99,59.59595959595959,-2.5909999999999997,-45.246949999999956,-0.904938999999999,2.01385769602903,FAIL,ROI (-0.90%) < Target (+10.00%); Net R (-2.59R) < Target (+2.50R)
15,W15,European Macro Slowdown & CNH Divergence,87,54.02298850574713,-10.905899999999999,-101.59222000000001,-2.0318444,3.0305487183174677,FAIL,ROI (-2.03%) < Target (+10.00%); Net R (-10.91R) < Target (+2.50R)
16,W16,Late-Summer Commodity Volatility Expansion,105,55.23809523809524,-7.736499999999997,-62.45005,-1.249001,2.9541508661046763,FAIL,ROI (-1.25%) < Target (+10.00%); Net R (-7.74R) < Target (+2.50R)
17,W17,Autumn 2025 Global Liquidity Injection,106,54.71698113207547,2.5283000000000015,1.1196000000000248,0.0223920000000005,2.624034552875817,FAIL,ROI (+0.02%) < Target (+10.00%)
18,W18,Q4 2025 Industrial Metals & Indices Momentum,138,50.72463768115942,-28.8206,-170.87252,-3.4174504000000003,3.8241333491734903,FAIL,ROI (-3.42%) < Target (+10.00%); Net R (-28.82R) < Target (+2.50R)
19,W19,Q1 2026 New Year Cross-Asset Range Shift,93,48.38709677419355,-13.3605,-116.14443000000003,-2.3228886000000006,3.186477928932252,FAIL,ROI (-2.32%) < Target (+10.00%); Net R (-13.36R) < Target (+2.50R)
20,W20,March 2026 Modern Microstructure Shock,76,61.8421052631579,6.371,63.10200000000002,1.2620400000000003,1.1394376947360065,FAIL,ROI (+1.26%) < Target (+10.00%)
