window_id,window,name,trades,win_rate,net_r,pnl_usd,roi_pct,max_dd_pct,status,failures
1,W01,Late 2023 Fed Higher-for-Longer Pause,18,44.44444444444444,-6.204000000000001,-158.9144,-3.178288,4.772772694011452,FAIL,ROI (-3.18%) < Target (+10.00%); Net R (-6.20R) < Target (+2.50R)
2,W02,Q4 2023 Year-End Soft Landing Rally,43,53.48837209302325,-5.8608,-237.2992,-4.745984,4.745983999999953,FAIL,ROI (-4.75%) < Target (+10.00%); Net R (-5.86R) < Target (+2.50R)
3,W03,Q1 2024 Global Disinflation Surge,23,47.82608695652174,-5.490600000000001,-137.67880000000002,-2.7535760000000007,4.57935462853754,FAIL,ROI (-2.75%) < Target (+10.00%); Net R (-5.49R) < Target (+2.50R)
4,W04,Early 2024 Tech & Index Expansion,28,53.57142857142857,-1.8727,52.02174999999998,1.0404349999999996,4.391160535293578,FAIL,ROI (+1.04%) < Target (+10.00%); Net R (-1.87R) < Target (+2.50R)
5,W05,Spring 2024 Geopolitical Energy Spike,40,65.0,0.7550999999999994,-67.57985000000002,-1.3515970000000004,3.932636063524501,FAIL,ROI (-1.35%) < Target (+10.00%); Net R (+0.76R) < Target (+2.50R)
6,W06,ECB Rate Cut Pivot & Dollar Strength,23,43.47826086956522,-7.315,-171.14580000000004,-3.4229160000000007,4.711032265830474,FAIL,ROI (-3.42%) < Target (+10.00%); Net R (-7.32R) < Target (+2.50R)
7,W07,Mid-2024 High-Beta Equity Distribution,38,55.26315789473685,-5.4312000000000005,-229.9501,-4.599002,4.599001999999945,FAIL,ROI (-4.60%) < Target (+10.00%); Net R (-5.43R) < Target (+2.50R)
8,W08,August 2024 Global Carry Trade Flash Unwind,16,37.5,-7.4063,-233.27245,-4.665449,4.66544899999999,FAIL,ROI (-4.67%) < Target (+10.00%); Win Rate (37.5%) < Target (40.0%); Net R (-7.41R) < Target (+2.50R)
9,W09,Fed 50bps Jumbo Rate Cut Ignition,43,62.7906976744186,-1.3935000000000004,-29.443099999999973,-0.5888619999999994,4.4864545933457,FAIL,ROI (-0.59%) < Target (+10.00%); Net R (-1.39R) < Target (+2.50R)
10,W10,US Presidential Election Mega Breakout,40,60.0,-5.521900000000001,-148.10975000000005,-2.962195000000001,4.50839506707386,FAIL,ROI (-2.96%) < Target (+10.00%); Net R (-5.52R) < Target (+2.50R)
11,W11,Year-End Cross-Currency Flow Rebalancing,33,48.484848484848484,-6.986400000000001,-234.3105,-4.68621,4.686209999999956,FAIL,ROI (-4.69%) < Target (+10.00%); Net R (-6.99R) < Target (+2.50R)
12,W12,Post-Inauguration Trade Policy Realignment,26,57.692307692307686,-1.9022000000000006,19.883399999999984,0.39766799999999974,4.478076638524464,FAIL,ROI (+0.40%) < Target (+10.00%); Net R (-1.90R) < Target (+2.50R)
13,W13,Spring 2025 Precious Metals All-Time High,20,55.00000000000001,-3.6541000000000006,-39.33900000000001,-0.7867800000000003,4.4871392511326045,FAIL,ROI (-0.79%) < Target (+10.00%); Net R (-3.65R) < Target (+2.50R)
14,W14,Late-Cycle Yield Curve Steepening,28,53.57142857142857,-8.065000000000001,-227.14790000000002,-4.5429580000000005,4.608968593733064,FAIL,ROI (-4.54%) < Target (+10.00%); Net R (-8.07R) < Target (+2.50R)
15,W15,European Macro Slowdown & CNH Divergence,14,42.857142857142854,-4.844200000000001,-104.04380000000003,-2.0808760000000004,4.536018671798674,FAIL,ROI (-2.08%) < Target (+10.00%); Trades (14) < Target (15); Net R (-4.84R) < Target (+2.50R)
16,W16,Late-Summer Commodity Volatility Expansion,27,55.55555555555556,-2.2109000000000005,-14.329049999999985,-0.2865809999999997,4.627767652284611,FAIL,ROI (-0.29%) < Target (+10.00%); Net R (-2.21R) < Target (+2.50R)
17,W17,Autumn 2025 Global Liquidity Injection,35,48.57142857142857,-5.236000000000001,-225.4433,-4.508865999999999,4.593476321459066,FAIL,ROI (-4.51%) < Target (+10.00%); Net R (-5.24R) < Target (+2.50R)
18,W18,Q4 2025 Industrial Metals & Indices Momentum,21,42.857142857142854,-7.141100000000001,-189.86325000000002,-3.7972650000000003,4.624173416479086,FAIL,ROI (-3.80%) < Target (+10.00%); Net R (-7.14R) < Target (+2.50R)
19,W19,Q1 2026 New Year Cross-Asset Range Shift,18,50.0,-4.083500000000001,-84.73360000000005,-1.6946720000000008,4.434218044991433,FAIL,ROI (-1.69%) < Target (+10.00%); Net R (-4.08R) < Target (+2.50R)
20,W20,March 2026 Modern Microstructure Shock,42,59.523809523809526,-2.339600000000001,-88.78259999999999,-1.7756519999999998,4.4350524727770315,FAIL,ROI (-1.78%) < Target (+10.00%); Net R (-2.34R) < Target (+2.50R)
